,gender,meaning,name,origin
14137,f,"OBDULIA   f   SpanishMeaning unknown. This was the name of a saint from Toledo, Spain. The details of her life are unknown.",OBDULIA,[Spanish]
14138,m,OBERON   m   LiteratureVariant of AUBERON. Oberon was the king of the fairies in Shakespeare's comedy 'A Midsummer Night's Dream' (1595). A moon of Uranus bears this name in his honour.,OBERON,[Literature]
14139,m,"OBRAD   m   SerbianPossibly derived from Serbian obradovati ""to make happy"".",OBRAD,[Serbian]
14140,f,"OCÉANE   f   FrenchDerived from French océan meaning ""ocean"".",OCÉANE,[French]
14141,m,"OCHIENG   m   Eastern African, LuoMeans ""born when the sun shines"", derived from Luo chieng meaning ""sun"".",OCHIENG,"[Eastern African, Luo]"
14142,f,OCTÁVIA   f   PortuguesePortuguese form of OCTAVIA.,OCTÁVIA,[Portuguese]
14143,m,"OCTAVIAN   m   History, RomanianFrom the Roman name Octavianus, which was derived from the name OCTAVIUS. After Gaius Octavius (later Roman emperor Augustus) was adopted by Julius Caesar he took the name Gaius Julius Caesar Octavianus.",OCTAVIAN,"[History, Romanian]"
14144,m,OCTÁVIO   m   PortuguesePortuguese form of OCTAVIUS.,OCTÁVIO,[Portuguese]
14145,m,"OCTAVIUS   m   Ancient RomanRoman family name meaning ""eighth"" from Latin octavus. This was the original family name of the emperor Augustus (born Gaius Octavius). It was also rarely used as a Roman praenomen, or given name.",OCTAVIUS,[Ancient Roman]
14146,f,ODALIS   f & m   SpanishSpanish form of ODILIA.,ODALIS,[Spanish]
14147,f,ODALYS   f   SpanishVariant of ODALIS.,ODALYS,[Spanish]
14148,m,"ODD   m   NorwegianDerived from Old Norse oddr meaning ""point of a sword"".",ODD,[Norwegian]
14149,m,ODDO   m   ItalianItalian form of OTTO.,ODDO,[Italian]
14150,m,ODE   m   Medieval EnglishMedieval English form of Odo (see OTTO).,ODE,[Medieval English]
14151,f,ODELIA   f   EnglishForm of ODILIA.,ODELIA,[English]
14152,m,ODEN   m   Norse MythologySwedish form of ODIN.,ODEN,[Norse Mythology]
14153,f,ODETA   f   LithuanianLithuanian form of ODETTE.,ODETA,[Lithuanian]
14154,f,ODETTE   f   FrenchFrench diminutive of ODA or ODILIA. This is the name of a princess who has been transformed into a swan in the ballet 'Swan Lake' (1877) by Pyotr Ilyich Tchaikovsky.,ODETTE,[French]
14155,m,"ODHIAMBO   m   Eastern African, LuoMeans ""born in the evening"" in Luo.",ODHIAMBO,"[Eastern African, Luo]"
14156,m,ÖDI   m   HungarianDiminutive of ÖDÖN.,ÖDI,[Hungarian]
14157,f,ODILE   f   FrenchFrench form of ODILIA.,ODILE,[French]
14158,f,ODILIE   f   German (Archaic)Variant of ODILIA.,ODILIE,[German (Archaic)]
14159,m,"ODILON   m   French (Rare), Portuguese (Rare)French masculine form of ODILIA.",ODILON,"[French (Rare), Portuguese (Rare)]"
14160,m,ODO   m   Ancient GermanicVariant of Audo (see OTTO).,ODO,[Ancient Germanic]
14161,m,ÖDÖN   m   HungarianHungarian form of EDMUND.,ÖDÖN,[Hungarian]
14162,m,ODRAN   m   IrishAnglicized form of ODHRÁN.,ODRAN,[Irish]
14163,m,"ODYSSEUS   m   Greek MythologyPerhaps derived from Greek οδυσσομαι (odyssomai) ""to hate"". In Greek legend Odysseus was one of the Greek heroes who fought in the Trojan War. In the 'Odyssey' Homer relates Odysseus's misadventures on his way back to his kingdom and his wife Penelope.",ODYSSEUS,[Greek Mythology]
14164,m,"ÓENGUS   m   Ancient Irish, Irish MythologyOld Irish form of AONGHUS.",ÓENGUS,"[Ancient Irish, Irish Mythology]"
14165,m,"OFEK   m   HebrewMeans ""horizon"" in Hebrew.",OFEK,[Hebrew]
14166,f,"OFELIA   f   Spanish, ItalianSpanish and Italian form of OPHELIA.",OFELIA,"[Spanish, Italian]"
14167,m,"OFIR   m & f   Hebrew, Biblical HebrewHebrew form of OPHIR. In modern times it is also used as a feminine name.",OFIR,"[Hebrew, Biblical Hebrew]"
14168,m,'OFRAH   m   Biblical HebrewHebrew form of OPHRAH.,'OFRAH,[Biblical Hebrew]
14169,m,"OGDEN   m   EnglishFrom a surname which was derived from a place name meaning ""oak valley"" in Old English. A famous bearer was the humourous American poet Ogden Nash (1902-1971).",OGDEN,[English]
14170,f,"OGECHUKWUKAMA   f   Western African, IgboMeans ""God's time is the best"" in Igbo.",OGECHUKWUKAMA,"[Western African, Igbo]"
14171,m,"OGHENEKEVWE   m & f   Western African, UrhoboMeans ""God provided for me"" in Urhobo.",OGHENEKEVWE,"[Western African, Urhobo]"
14172,m,OGNEN   m   MacedonianMacedonian form of OGNYAN.,OGNEN,[Macedonian]
14173,m,OGNIAN   m   BulgarianVariant transcription of OGNYAN.,OGNIAN,[Bulgarian]
14174,m,"OGNJEN   m   Croatian, SerbianCroatian and Serbian form of OGNYAN.",OGNJEN,"[Croatian, Serbian]"
14175,f,OGNYANA   f   BulgarianFeminine form of OGNYAN.,OGNYANA,[Bulgarian]
14176,m,OHANNES   m   ArmenianArmenian form of Iohannes (see JOHN).,OHANNES,[Armenian]
14177,m,"OIER   m   BasqueMeaning unknown, of Basque origin.",OIER,[Basque]
14178,f,"OIHANA   f   BasqueMeans ""forest"" in Basque.",OIHANA,[Basque]
14179,f,OINONE   f   Greek MythologyGreek form of OENONE.,OINONE,[Greek Mythology]
14180,m,"OIVA   m   FinnishMeans ""splendid"" in Finnish.",OIVA,[Finnish]
14181,m,OKEANOS   m   Greek MythologyFrom the name of the river or body of water thought by the ancient Greeks to surround the Earth. In Greek mythology Okeanos was the Titan who personified this body of water.,OKEANOS,[Greek Mythology]
14182,m,"OKROPIR   m   GeorgianMeans ""gold mouth"" in Georgian.",OKROPIR,[Georgian]
14183, (1),"OLA  (1)   m   Norwegian, SwedishNorwegian and Swedish short form of OLAF.",OLA  (1),"[Norwegian, Swedish]"
14184,m,"OLABODE   m   Western African, YorubaMeans ""wealth returns"" in Yoruba.",OLABODE,"[Western African, Yoruba]"
14185,m,ÓLAFUR   m   IcelandicIcelandic form of OLAF.,ÓLAFUR,[Icelandic]
14186,m,"OLAMIDE   m & f   Western African, YorubaMeans ""my wealth has arrived"" in Yoruba.",OLAMIDE,"[Western African, Yoruba]"
14187,m,"OLANREWAJU   m   Western African, YorubaMeans ""my wealth is the future"" or ""my wealth is moving forward"" in Yoruba.",OLANREWAJU,"[Western African, Yoruba]"
14188,m,"OLAVI   m   Finnish, EstonianFinnish and Estonian form of OLAF.",OLAVI,"[Finnish, Estonian]"
14189,m,ÓLAVUR   m   FaroeseFaroese form of OLAF.,ÓLAVUR,[Faroese]
14190,m,OLDŘICH   m   CzechCzech form of ULRICH.,OLDŘICH,[Czech]
14191,m,"OLE   m   Danish, NorwegianDanish and Norwegian form of OLAF.",OLE,"[Danish, Norwegian]"
14192,m,OLEGÁRIO   m   PortuguesePortuguese form of OLEGARIO.,OLEGÁRIO,[Portuguese]
14193,m,OLEK   m   PolishShort form of ALEKSANDER.,OLEK,[Polish]
14194,m,OLEKSANDR   m   UkrainianUkrainian form of ALEXANDER.,OLEKSANDR,[Ukrainian]
14195,m,OLEKSIY   m   UkrainianUkrainian form of ALEXIS.,OLEKSIY,[Ukrainian]
14196,m,OLES   m   UkrainianShort form of OLEKSANDR or OLEKSIY.,OLES,[Ukrainian]
14197,m,OLEXIY   m   UkrainianVariant transcription of OLEKSIY.,OLEXIY,[Ukrainian]
14198,f,"OLGA   f   Russian, Ukrainian, Polish, German, Swedish, Norwegian, Danish, Icelandic, Latvian, Hungarian, Italian, Spanish, Portuguese, Romanian, Czech, Slovene, Serbian, Bulgarian, GreekRussian form of HELGA. The Varangians brought it from Scandinavia to Russia. The 10th-century Saint Olga was the wife of Igor I, Grand Prince of Kievan Rus (a state based around the city of Kiev). Following his death she ruled as regent for her son for 18 years. After she was baptized in Constantinople she attempted to convert her subjects to Christianity.",OLGA,"[Russian, Ukrainian, Polish, German, Swedish, Norwegian, Danish, Icelandic, Latvian, Hungarian, Italian, Spanish, Portuguese, Romanian, Czech, Slovene, Serbian, Bulgarian, Greek]"
14199,f,OLHA   f   UkrainianUkrainian form of OLGA.,OLHA,[Ukrainian]
14200,f,"OLIMPIA   f   Italian, Spanish, Romanian, Polish, Hungarian (Rare)Form of OLYMPIAS.",OLIMPIA,"[Italian, Spanish, Romanian, Polish, Hungarian (Rare)]"
14201,f,"OLIVE   f   EnglishFrom the English word for the type of tree, ultimately derived from Latin oliva.",OLIVE,[English]
14202,m,"OLIVER   m   English, German, Swedish, Norwegian, Danish, Finnish, Estonian, Serbian, Croatian, Macedonian, Czech, SlovakFrom Olivier, a Norman French form of a Germanic name such as ALFHER or an Old Norse name such as Áleifr (see OLAF). The spelling was altered by association with Latin oliva ""olive tree"". In the Middle Ages the name became well-known in Western Europe because of the French epic 'La Chanson de Roland', in which Olivier was a friend and advisor of the hero Roland.... [more]",OLIVER,"[English, German, Swedish, Norwegian, Danish, Finnish, Estonian, Serbian, Croatian, Macedonian, Czech, Slovak]"
14203,f,OLIVETTE   f   LiteratureFeminine form of OLIVER. This was the name of the title character in the French opera 'Les noces d'Olivette' (1879) by Edmond Audran.,OLIVETTE,[Literature]
14204,f,"OLIVIA   f   English, Italian, Spanish, German, Finnish, Swedish, Norwegian, DanishThis name was first used in this spelling by William Shakespeare for a character in his comedy 'Twelfth Night' (1602). Shakespeare may have based it on OLIVER or OLIVA, or perhaps directly on the Latin word oliva meaning ""olive"". In the play Olivia is a noblewoman who is wooed by Duke Orsino but instead falls in love with his messenger Cesario.... [more]",OLIVIA,"[English, Italian, Spanish, German, Finnish, Swedish, Norwegian, Danish]"
14205,m,"OLIVIER   m   French, DutchFrench and Dutch form of OLIVER.",OLIVIER,"[French, Dutch]"
14206,m,OLIWER   m   Polish (Rare)Polish form of OLIVER.,OLIWER,[Polish (Rare)]
14207,m,OLIWIER   m   Polish (Rare)Polish form of OLIVER.,OLIWIER,[Polish (Rare)]
14208,m,OLLE   m   SwedishSwedish diminutive of OLAF.,OLLE,[Swedish]
14209,m,"OLLIE   m & f   EnglishDiminutive of OLIVER, OLIVIA or OLIVE.",OLLIE,[English]
14210,m,OLOV   m   SwedishSwedish form of OLAF.,OLOV,[Swedish]
14211,m,"OLUCHI   m & f   Western African, IgboMeans ""God's work"" in Igbo.",OLUCHI,"[Western African, Igbo]"
14212,m,"OLUFEMI   m   Western African, YorubaMeans ""God loves me"" in Yoruba.",OLUFEMI,"[Western African, Yoruba]"
14213,f,"OLUFUNMILAYO   f & m   Western African, YorubaMeans ""God gave me joy"" in Yoruba.",OLUFUNMILAYO,"[Western African, Yoruba]"
14214,m,"OLUJIMI   m   Western African, YorubaMeans ""given by God"" in Yoruba.",OLUJIMI,"[Western African, Yoruba]"
14215,m,"OLUMIDE   m   Western African, YorubaMeans ""God has come"" in Yoruba.",OLUMIDE,"[Western African, Yoruba]"
14216,f,"OLUWAFUNMILAYO   f & m   Western African, YorubaVariant of OLUFUNMILAYO.",OLUWAFUNMILAYO,"[Western African, Yoruba]"
14217,m,"OLUWASEGUN   m & f   Western African, YorubaMeans ""God has been victorious"" in Yoruba.",OLUWASEGUN,"[Western African, Yoruba]"
14218,f,"OLUWASEYI   f & m   Western African, YorubaMeans ""God made this"" in Yoruba.",OLUWASEYI,"[Western African, Yoruba]"
14219,f,"OLUWAYEMISI   f & m   Western African, YorubaMeans ""God honours me"" in Yoruba.",OLUWAYEMISI,"[Western African, Yoruba]"
14220,f,OLWIN   f   WelshVariant of OLWEN.,OLWIN,[Welsh]
14221,f,OLYA   f   RussianDiminutive of OLGA.,OLYA,[Russian]
14222,f,"OLYMPIA   f   Greek, SlovakFeminine form of OLYMPOS.",OLYMPIA,"[Greek, Slovak]"
14223,m,"OLYMPIODOROS   m   Ancient GreekFrom OLYMPOS, the name of the mountain home of the Greek gods, combined with Greek δωρον (doron) ""gift"".",OLYMPIODOROS,[Ancient Greek]
14224,f,OLYVIA   f   English (Rare)Variant of OLIVIA.,OLYVIA,[English (Rare)]
14225, (1),"OMAR  (1)   m   Arabic, EnglishVariant transcription of UMAR. This is the usual English spelling of the 12th-century poet Umar Khayyam's name. In his honour it has sometimes been used in the English-speaking world, notably for the American general Omar Bradley (1893-1981).",OMAR  (1),"[Arabic, English]"
14226,m,"OMEGA   m & f   VariousFrom the name of the last letter in the Greek alphabet, Ω. It is often seen as a symbol of completion.",OMEGA,[Various]
14227,m,"OMER   m   HebrewMeans ""sheaf of wheat"" in Hebrew.",OMER,[Hebrew]
14228,m,OMIROS   m   GreekModern Greek form of HOMER.,OMIROS,[Greek]
14229,f,"OMOLARA   f   Western African, YorubaMeans ""a child is family"" in Yoruba.",OMOLARA,"[Western African, Yoruba]"
14230,m,"OMRI   m   Biblical, Hebrew, Biblical HebrewPossibly means ""life"" or ""servant"" in Hebrew (or a related Semitic language). This was the name of a 9th-century BC military commander who became king of Israel. He appears in the Old Testament, where he is denounced as being wicked.",OMRI,"[Biblical, Hebrew, Biblical Hebrew]"
14231, (2),"ONA  (2)   f   CatalanShort form of MARIONA. It also coincides with a Catalan word meaning ""wave"".",ONA  (2),[Catalan]
14232,m,ONDŘEJ   m   CzechCzech form of ANDREW.,ONDŘEJ,[Czech]
14233,f,"ONEIDA   f   EnglishFrom the name of a Native American tribe, perhaps meaning ""standing rock"".",ONEIDA,[English]
14234,m,"ONESIMOS   m   Ancient Greek, Biblical GreekOriginal Greek form of ONESIMUS.",ONESIMOS,"[Ancient Greek, Biblical Greek]"
14235,m,"ONESIPHOROS   m   Ancient Greek, Biblical GreekOriginal Greek form of ONESIPHORUS.",ONESIPHOROS,"[Ancient Greek, Biblical Greek]"
14236,m,ONFROI   m   Medieval FrenchNorman French form of HUMPHREY.,ONFROI,[Medieval French]
14237,m,ONISIM   m   Russian (Rare)Russian form of ONESIMUS.,ONISIM,[Russian (Rare)]
14238,m,"ONNI   m   FinnishMeans ""happiness, luck"" in Finnish.",ONNI,[Finnish]
14239,m,"ONOFRE   m   Spanish, PortugueseSpanish and Portuguese form of ONUPHRIUS.",ONOFRE,"[Spanish, Portuguese]"
14240,f,ONÓRA   f   IrishIrish form of HONORA.,ONÓRA,[Irish]
14241,m,"ONUPHRIUS   m   Egyptian Mythology (Latinized), Late RomanLatinized form of Greek Οννωφρις (Onnophris), derived from Egyptian Unn-nfr meaning ""he who is good, he who is happy"". This was an epithet of the god Osiris. It was later used by an Egyptian saint and hermit from the 4th or 5th century.",ONUPHRIUS,"[Egyptian Mythology (Latinized), Late Roman]"
14242,f,"ONYEKA   f   Western African, IgboShort form of ONYEKACHI.",ONYEKA,"[Western African, Igbo]"
14243,m,"ONYEKACHUKWU   m & f   Western African, IgboVariant of ONYEKACHI, using Chukwu as the last element, which is the extended form of Chi meaning ""God"".",ONYEKACHUKWU,"[Western African, Igbo]"
14244,f,OONAGH   f   IrishVariant of ÚNA.,OONAGH,[Irish]
14245,f,OPALINE   f   English (Rare)Elaborated form of OPAL.,OPALINE,[English (Rare)]
14246,f,"OPHELIA   f   English, LiteratureDerived from Greek οφελος (ophelos) meaning ""help"". This name was probably created by the 15th-century poet Jacopo Sannazaro for a character in his poem 'Arcadia'. It was borrowed by Shakespeare for his play 'Hamlet' (1600), in which it belongs to Hamlet's lover who eventually goes insane and drowns herself. In spite of this, the name has been used since the 19th century.",OPHELIA,"[English, Literature]"
14247,m,OPHIR   m   BiblicalMeaning unknown. This is the name of a son of Joktan in the Old Testament (where it is also used as a place name).,OPHIR,[Biblical]
14248,m,"OPHRAH   m   BiblicalMeans ""fawn"" in Hebrew. In the Old Testament this is the name of both a man mentioned in genealogies and a city in Manasseh.",OPHRAH,[Biblical]
14249,m,"OR   m & f   HebrewMeans ""light"" in Hebrew.",OR,[Hebrew]
14250,m,"NORMAN   m   English, Ancient GermanicFrom an old Germanic byname meaning ""northman"", referring to a Viking. The Normans were Vikings who settled on the coast of France, in the region that became known as Normandy. In England the name Norman or Normant was used before the Norman conquest, first as a nickname for Scandinavian settlers and later as a given name. After the Conquest it became more common, but died out around the 14th century. It was revived in the 19th century, perhaps in part due to a character by this name in C. M. Yonge's novel 'The Daisy Chain' (1856).",NORMAN,"[English, Ancient Germanic]"
14251,f,NORMINA   f   English (Rare)Elaborated form of NORMA.,NORMINA,[English (Rare)]
14252,m,"NORTON   m   EnglishFrom a surname which was originally derived from a place name meaning ""north town"" in Old English.",NORTON,[English]
14253,f,"NOSIPHO   f   Southern African, ZuluMeans ""mother of a gift"" in Zulu.",NOSIPHO,"[Southern African, Zulu]"
14254,m,NOSSON   m   YiddishYiddish form of Natan (see NATHAN).,NOSSON,[Yiddish]
14255,f,NOUR   f & m   ArabicVariant transcription of NUR.,NOUR,[Arabic]
14256,f,"NOUSHA   f   PersianMeans ""sweet, pleasant"" in Persian.",NOUSHA,[Persian]
14257,m,"NOVAK   m   SerbianFrom Serbian нов (nov) meaning ""new"".",NOVAK,[Serbian]
14258,f,"NOY   f & m   HebrewMeans ""beauty"" in Hebrew.",NOY,[Hebrew]
14259,m,"NSIA   m & f   Western African, AkanMeans ""sixth born child"" in Akan.",NSIA,"[Western African, Akan]"
14260,m,"NTHANDA   m & f   Southern African, TumbukaMeans ""star"" in Tumbuka.",NTHANDA,"[Southern African, Tumbuka]"
14261,m,"NUADA   m   Irish MythologyPossibly means ""protector"" in Celtic. In Irish myth he was an Irish god and a leader of the Tuatha De Danann. He was killed in battle against the Fomorii.",NUADA,[Irish Mythology]
14262,f,NUALA   f   IrishShort form of FIONNUALA.,NUALA,[Irish]
14263,f,"NUAN   f   ChineseFrom Chinese 暖 (nuǎn) meaning ""warm, genial"" or other characters with a similar pronunciation.",NUAN,[Chinese]
14264,m,NUDD   m   Welsh MythologyWelsh cognate of NUADA.,NUDD,[Welsh Mythology]
14265,f,"NUHA   f   ArabicMeans ""mind, wisdom"" in Arabic.",NUHA,[Arabic]
14266,m,"NUMITOR   m   Roman MythologyMeaning unknown. In Roman mythology Numitor was the king of Alba Longa and the father of Rhea Silvia. He was overthrown by his brother Amulius, but reinstated by his grandsons Romulus and Remus.",NUMITOR,[Roman Mythology]
14267,m,"NUNO   m   Portuguese, Medieval PortugueseMedieval Portuguese and Spanish name, possibly from Latin nonus ""ninth"" or nunnus ""grandfather"". Saint Nuno was a 14th-century Portuguese general who defeated a Castilian invasion.",NUNO,"[Portuguese, Medieval Portuguese]"
14268,f,NUNZIATINA   f   ItalianDiminutive of NUNZIA.,NUNZIATINA,[Italian]
14269,f,"NUR   f & m   Arabic, Turkish, Urdu, Uyghur, Indonesian, MalayMeans ""light"" in Arabic. In Islamic tradition النور (al-Nur) is one of the 99 names of Allah.",NUR,"[Arabic, Turkish, Urdu, Uyghur, Indonesian, Malay]"
